cell_type,comp,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
Astrocyte,13,prerank,Regulation Of Epithelial Cell Proliferation (GO:0050678),-0.6862862346029465,-2.202236785013444,0.0,0.0058656512841802,0.003,11/33,4.90%,SFRP2;NR4A3;NR4A1;VEGFA;BMP5;ZFP36L1;SOX9;ZFP36;B2M;BMP6;EGFR
Astrocyte,13,prerank,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),-0.67945384906934,-2.0950755864082358,0.0,0.0067454989768073,0.021,14/26,18.59%,SFRP2;BMP5;PHLDB2;OLFM1;FOXC1;PHLDB1;TGFB2;IL1B;MAD2L2;WWTR1;SFRP1;BAMBI;TGFBR1;TGFBR2
Astrocyte,13,prerank,Mesenchymal Cell Differentiation (GO:0048762),-0.6791829678857592,-1.8945131727575348,0.0020576131687242,0.0339862736171622,0.463,11/17,19.35%,SOX9;FOXC1;HIF1A;HGF;RANBP3L;TGFB2;IGF1;FGFR2;TGFBR1;HEY2;SEMA3C
Astrocyte,13,prerank,Branching Morphogenesis Of An Epithelial Tube (GO:0048754),-0.6618843250683063,-1.898200929103492,0.0,0.0330165068495905,0.448,4/20,1.70%,SFRP2;SIX1;VEGFA;FGF2
Astrocyte,13,prerank,Cardiac Muscle Tissue Development (GO:0048738),-0.6512393341736288,-1.9253638903942287,0.0021691973969631,0.0259403371446938,0.336,7/22,9.62%,BMP5;MSX2;MSX1;NOTCH2;SGCD;ADAMTS9;MESP1
Astrocyte,13,prerank,Positive Regulation Of Cytoskeleton Organization (GO:0051495),-0.6409693169484584,-1.9120011029851107,0.0021052631578947,0.0287325262123519,0.396,11/24,15.59%,PFN2;GSN;PFN1;SYNPO;CDC42EP1;CDC42EP4;SEMA5A;PYCARD;EDN1;FCHSD2;HCK
Astrocyte,13,prerank,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),-0.6391354129318849,-1.9444607527069715,0.0,0.0260462848690386,0.263,13/25,18.59%,FOS;COL1A2;CLDN5;USP9Y;CDH5;TGFB2;APOA1;SMAD6;COL3A1;ACVRL1;BAMBI;TGFBR1;TGFBR2
Astrocyte,13,prerank,Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),-0.6231334291222268,-1.9397552439936776,0.0,0.0244402136840845,0.281,6/28,4.90%,SFRP2;VEGFA;PFN2;TFRC;HSP90AA1;EGFR
Astrocyte,13,prerank,Regulation Of Protein-Containing Complex Assembly (GO:0043254),-0.6138013264061859,-1.927978080333079,0.0,0.0254003649359593,0.322,11/29,8.55%,VEGFA;TFRC;GFAP;CRYAB;HSP90AA1;GSN;SYK;CLEC7A;CDH5;HSPA8;TMC8
Astrocyte,13,prerank,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),-0.6041294814606248,-2.0081187477802813,0.0,0.011956904540829,0.091,18/35,18.59%,ZFP36L1;SOX9;FOS;COL1A2;CLDN5;ZFP36L2;USP9Y;CDH5;CLEC3B;TGFB2;APOA1;SMAD6;SFRP1;COL3A1;ACVRL1;BAMBI;TGFBR1;TGFBR2
Astrocyte,13,prerank,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),-0.6018466476769582,-1.883546909422669,0.0,0.0360658288419193,0.508,10/29,8.07%,VEGFA;PFN2;TFRC;PRKCA;SDC4;PFN1;SYK;SYNPO;CLEC7A;CDH5
Astrocyte,13,prerank,Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),-0.5828537184187189,-1.9975210199791495,0.0,0.0134072029352692,0.11,17/44,12.00%,NR4A3;NR4A1;VEGFA;BMP5;SOX9;PRKCA;FGF2;NOTCH2;BMP6;EGFR;EGFL7;HIF1A;SEMA5A;RREB1;IGF1;PDGFB;FGFR2
Astrocyte,13,prerank,Positive Regulation Of Epithelial Cell Migration (GO:0010634),-0.5799288511815264,-1.9294059236354544,0.0021459227467811,0.0257436917472357,0.317,15/37,10.71%,SPARC;VEGFA;SASH1;SOX9;PRKCA;FGF2;PFN1;ENPP2;RAB25;HIF1A;RIN2;EDN1;TGFB2;RREB1;DOCK5
Astrocyte,13,prerank,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),-0.5670046165327298,-1.8542345139210097,0.0,0.0433229353000055,0.638,11/33,12.03%,CYCS;LAPTM5;GSN;BOK;PMAIP1;SYK;HSPE1;CLEC7A;BCL2L10;PYCARD;DYNLL1
Astrocyte,13,prerank,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),-0.5649168494924515,-1.860146749754044,0.0021881838074398,0.0421926961691605,0.626,17/33,21.84%,GATM;VEGFA;HCRT;GNAS;SYK;SCD;ALPL;IL4R;PRLR;GPR3;EPAS1;CMKLR1;ACSL1;PRDM16;YBX2;CXCR4;FABP5
Astrocyte,13,prerank,Positive Regulation Of Metabolic Process (GO:0009893),-0.558166716233432,-1.8682228809743344,0.0,0.0413895018739971,0.58,18/37,21.84%,GATM;VEGFA;HCRT;GNAS;SYK;SCD;CLEC7A;ALPL;IL4R;PRLR;GPR3;EPAS1;CMKLR1;ACSL1;PRDM16;YBX2;CXCR4;FABP5
Astrocyte,13,prerank,Response To Lipid (GO:0033993),-0.5505334652460074,-1.846398764235949,0.0022573363431151,0.0474556149108416,0.677,15/41,14.59%,SLPI;SOX9;FOXO1;PAQR8;ASCL1;NOS3;SYK;SCD;SPP1;ALPL;CYP27B1;IL1B;SMAD6;ERBIN;TREM2
Astrocyte,13,prerank,Heart Development (GO:0007507),-0.5139744083628767,-1.8640160878046943,0.0,0.0409231484942811,0.604,24/57,19.05%,VEGFA;BMP5;APLNR;SOX9;UTY;PDLIM5;FOXC1;SGCD;EPHB4;RAMP2;PDLIM4;MESP1;KAT2B;APLN;TGFB2;PDGFB;PCSK5;DYNLL1;FOXC2;COL3A1;ACVRL1;TGFBR1;TGFBR2;TH
Astrocyte,13,prerank,Regulation Of Intracellular Signal Transduction (GO:1902531),-0.4847560956861717,-1.8575612525184548,0.0,0.0421675153429405,0.63,36/70,23.16%,VEGFA;VAV3;DOCK8;HSPB1;EZR;PLEKHG1;FGD4;EGFR;CLEC7A;TMSB4X;PLEKHG4B;CSF1R;RASSF2;PREX1;VAV1;SLA;DOCK2;PYCARD;CD24;VWF;IL1B;DYNLL1;WWTR1;ARHGAP6;TREM2;CMKLR1;ARHGAP31;PLCG2;KALRN;GRAP;ARHGEF15;NLGN1;SPATA13;AURKB;ARHGAP22;HIPK2
Astrocyte,13,prerank,Regulation Of Angiogenesis (GO:0045765),-0.473546583482438,-1.8679130378544215,0.0,0.0407018973255925,0.584,33/81,17.41%,SPARC;SFRP2;VEGFA;APLNR;SASH1;GLUL;PRKCA;HSPB1;FGF2;HK2;NOS3;SP100;FOXC1;CLDN5;RAMP2;HIF1A;CDH5;ITGAX;STAB1;CXCL10;ANGPTL4;SEMA5A;GPNMB;TGFB2;YJEFN3;IL1B;HHEX;PGF;ETS1;RHOJ;SFRP1;SERPINE1;ADAMTS1
Astrocyte,13,prerank,Positive Regulation Of Cell Differentiation (GO:0045597),-0.4637095864664372,-1.8426926623856603,0.0,0.0468078972477587,0.69,35/92,18.59%,SFRP2;ZFP36L1;SOX9;ZFP36;OLFM1;MMD2;ASCL1;FOXC1;BMP6;ACTB;HGF;RANBP3L;PRKCH;GDNF;RIN2;TP63;TGFB2;IGF1;DDR2;IL1B;GPRC5B;AGTR1;BRINP3;WWTR1;TMEM119;TCF15;LCP1;SFRP1;CMKLR1;ACVRL1;ADRA2B;BAMBI;MEDAG;TGFBR1;TGFBR2
Astrocyte,13,prerank,Positive Regulation Of Multicellular Organismal Process (GO:0051240),-0.4617817308696676,-1.9334199865362167,0.0,0.0259848351889186,0.3,54/123,21.84%,GATM;SIX1;VEGFA;SOX9;PRKCA;FGF2;OLFM1;GRP;CADM1;HCRT;GNAS;FOXC1;HILPDA;SYK;FOXD1;SCD;SPP1;ALPL;ACTB;ITGAX;ITK;PRKCH;GDNF;MESP1;CYP27B1;TGFB2;RREB1;IL4R;PDGFB;IL1B;FGR;WWTR1;PRLR;TREM2;TMEM119;LCP1;LILRA2;SERPINE1;GPR3;EPAS1;CMKLR1;TLE6;ACSL1;BAMBI;TGFBR1;TGFBR2;SINHCAF;VIP;AMH;PRDM16;TBXA2R;YBX2;CXCR4;FABP5
Astrocyte,13,prerank,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),-0.4552243185922789,-2.045796106573865,0.0,0.0080652705157479,0.051,61/192,17.36%,SFRP2;NR4A3;NR4A1;SIX1;VEGFA;BMP5;ATF3;SOX9;FOS;NR4A2;PTMS;FOXO1;OLIG2;FGF2;NAMPT;TFEC;RFX4;LMO2;FOXD2;ASCL1;BEX1;FOXC1;BMP6;JUNB;S100A10;EGFR;MITF;RORA;STXBP2;LILRB1;ELF3;HIF1A;HGF;CXCL10;GDNF;MESP1;EDN1;KAT2B;CYP27B1;TP63;RREB1;NFIB;IGF1;MAFF;FGFR2;CCDC62;TCF12;ANXA2;HHEX;CHCHD2;PTMA;WWTR1;EGR1;PAX3;ETS1;SOX3;TCF15;IRF6;ITGA6;FOXC2;EPAS1
Astrocyte,13,prerank,Positive Regulation Of DNA-templated Transcription (GO:0045893),-0.4273626431668083,-1.975830777800093,0.0,0.0191550174749012,0.164,84/261,17.03%,SFRP2;NR4A3;NR4A1;SIX1;VEGFA;BMP5;ATF3;SOX9;FOS;NR4A2;PTMS;FOXO1;OLIG2;FGF2;NAMPT;TFEC;RFX4;LMO2;FOXD2;CREB5;MLLT11;ASCL1;BEX1;CD74;SP100;NFATC2;FOXC1;BMP6;JUNB;S100A10;EGFR;SOX10;FLI1;MITF;SPP1;RORA;STXBP2;ZIC2;CD86;LILRB1;ACTB;MYRF;ELF3;HIF1A;HGF;CXCL10;TEAD2;RNF187;GDNF;MESP1;YWHAH;EDN1;KAT2B;CYP27B1;TP63;APLN;TGFB2;RREB1;RHOG;NFIB;IGF1;PDGFB;MAFF;IL1B;FGFR2;CCDC62;TCF12;ANXA2;HHEX;CHCHD2;SERTAD3;PTMA;MAD2L2;WWTR1;EGR1;PAX3;ETS1;MRPL12;SOX3;TCF15;SFRP1;IRF6;ITGA6;FOXC2
Astrocyte,13,prerank,Regulation Of Transcription By RNA Polymerase II (GO:0006357),-0.4050677937514516,-1.915223127610846,0.0,0.0279091472392449,0.375,107/338,18.39%,SFRP2;NR4A3;NR4A1;SIX1;VEGFA;BMP5;ATF3;HIF3A;SOX9;FOS;NR4A2;PTMS;ZFP36;FOXO1;MSX2;OLIG2;MSX1;FGF2;NAMPT;FOSB;TFEC;RFX4;LMO2;FOXD2;DNAJB1;EZR;CREB5;NFATC4;ASCL1;CDK2AP1;BEX1;SP100;NFATC2;FOXC1;RPS14;BMP6;ASCL4;JUNB;CUX2;S100A10;NKX1-2;EGFR;TBX18;FOXD1;SOX10;FLI1;HSPA1A;MITF;RORA;HOPX;STXBP2;ZIC2;LILRB1;ACTB;HAMP;ELF3;HIF1A;NKX6-2;MAF;HGF;IKZF1;CXCL10;TBX15;TEAD2;GDNF;MESP1;DACH1;EDN1;KAT2B;CYP27B1;TP63;RREB1;BHLHA9;NFIB;IGF1;ELANE;MAFF;FGFR2;CCDC62;TCF12;ANXA2;HHEX;SMAD6;CEBPD;CHCHD2;PTMA;MAD2L2;TRPS1;WWTR1;AEBP1;EGR1;PAX3;ETS1;MCM2;SOX3;SIX3;TCF15;IFI27;IRF6;ITGA6;FOXC2;EPAS1;ACVRL1;TLE6;ZNF853;SOX21;SOD2
Astrocyte,13,prerank,Macromolecule Biosynthetic Process (GO:0009059),0.5015905424202326,1.9849725600223915,0.0,0.0360373311639787,0.152,42/101,15.40%,RPL14;RPL23A;RPS27;RPL19;RPL10A;RPL35A;RPL24;RPS23;MRPL51;EEF1B2;EEF1G;RPL27;RPLP2;RPS27A;RPL13A;RPS15;MRPL52;MRPL36;RPL39;RPS9;RPL18;RPL38;RPS13;MRPL27;RPL12;RPL27A;MRPS12;RPS5;RPL30;EEF2;RPL35;RPL37A;RPL18A;MRPL14;RPL21;RPL32;RPSA;RPLP0;RPL36AL;APOE;RPS25;RPS21
Astrocyte,13,prerank,Cytoplasmic Translation (GO:0002181),0.5132759699312515,1.9752628114161928,0.0,0.0240744232930497,0.167,37/81,17.89%,RPL14;RPL23A;RPS27;RPL19;RPL10A;RPL35A;RPL24;RPS23;RPL26L1;RPL27;RPLP2;RPS27A;RPL13A;RPS15;RPL39;RPS9;RPL18;RPL38;RPS13;RPL12;RPL27A;MRPS12;RPS5;RPL30;RPL35;RPL37A;RPL18A;RPL21;RPL32;RPSA;RPLP0;RPL36AL;RPS25;RPS21;RPL7;RPL11;RPLP1
Astrocyte,13,prerank,Translation (GO:0006412),0.5148508373748977,2.0483093241514,0.0,0.0153251537166404,0.045,45/106,15.40%,RPL14;RPL23A;RPS27;RPL19;RPL10A;RPL35A;RPL24;RPS23;MRPL51;EEF1B2;RPL26L1;EEF1G;RPL27;RPLP2;RPS27A;RPL13A;RPS15;MRPL52;MRPL36;MRPS24;MRPL17;RPL39;RPS9;RPL18;RPL38;RPS13;MRPL27;RPL12;RPL27A;MRPS12;RPS5;RPL30;EEF2;RPL35;RPL37A;RPL18A;MRPL14;RPL21;RPL32;AURKAIP1;RPSA;RPLP0;RPL36AL;RPS25;RPS21
Astrocyte,13,prerank,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",0.7322892838858653,2.065790431414533,0.0,0.0228484109957185,0.034,14/19,22.04%,NDUFB8;NDUFA3;NDUFB9;NDUFB4;NDUFC2;NDUFS6;NDUFB2;NDUFAB1;NDUFB1;NDUFS5;NDUFA6;NDUFB3;NDUFA4;NDUFB10
Astrocyte,13,prerank,Retrograde Axonal Transport (GO:0008090),0.8910583752194282,1.9765569863606145,0.0,0.0295357507993434,0.164,5/8,2.45%,MAP1A;DLG2;KIF5A;DST;NEFL
Microglia,1,prerank,Regulation Of Leukocyte Activation (GO:0002694),-0.9519064572249568,-1.7146345694389,0.0,0.039525331059302,0.92,4/5,4.33%,LYN;CD84;PLSCR1;CD74
Microglia,1,prerank,Synapse Pruning (GO:0098883),-0.9287954251983028,-1.7562763668123251,0.0,0.0278182115446385,0.791,6/6,7.24%,C3;C1QB;C1QC;ITGAM;CX3CR1;TREM2
Microglia,1,prerank,"Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)",-0.9197430859930265,-1.810851902671642,0.0,0.0149675194425218,0.545,5/7,4.85%,NCKAP1L;TGFBR2;HLA-DRA;HLA-DRB1;LGALS9
Microglia,1,prerank,Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135),-0.912746725696366,-1.715270843629095,0.0,0.0395423845538958,0.918,6/6,8.84%,LYN;TLR1;CYBA;TLR6;TREM2;TNFAIP3
Microglia,1,prerank,Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),-0.9101641763512266,-1.6901775737999207,0.0091463414634146,0.048651195717784,0.966,6/6,9.10%,LGALS9;LILRB1;SERPINB9;HLA-E;HLA-B;HLA-A
Microglia,1,prerank,"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)",-0.8941161359290575,-1.692768508158453,0.0132890365448504,0.0479400787033706,0.965,4/6,4.66%,NCKAP1L;RUNX1;HLA-DRA;HLA-DRB1
Microglia,1,prerank,Positive Regulation Of Interleukin-4 Production (GO:0032753),-0.8845794643680516,-1.7049039021816914,0.0119047619047619,0.0426774781631636,0.942,5/6,7.02%,SYK;CD86;LGALS9;FCER1G;HLA-E
Microglia,1,prerank,Regulation Of Mast Cell Degranulation (GO:0043304),-0.8809963099630996,-1.7136476078109104,0.0063694267515923,0.0397400265015489,0.925,7/7,12.03%,SYK;LYN;CD84;LGALS9;CD300A;STXBP2;FGR
Microglia,1,prerank,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),-0.8809963099630996,-1.7384991531062102,0.003125,0.0321354631001892,0.85,7/7,12.03%,SYK;LYN;RHBDF2;HCK;HLA-DRB1;TREM2;FGR
Microglia,1,prerank,Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861),-0.8809963099630996,-1.7384991531062102,0.003125,0.0321354631001892,0.85,7/7,12.03%,SYK;LYN;RHBDF2;HCK;HLA-DRB1;TREM2;FGR
Microglia,1,prerank,"Regulation Of Phagocytosis, Engulfment (GO:0060099)",-0.8805678550593408,-1.7356168224190989,0.0035971223021582,0.0322434870868717,0.858,6/7,8.13%,NCKAP1L;C3;RAB31;CD300A;TREM2;PLCG2
Microglia,1,prerank,Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),-0.8753275117367992,-1.92397773464232,0.0,0.0041208044034791,0.139,8/10,9.89%,SYK;TGFBR2;IL18;LGALS9;HLA-E;RASAL3;HLA-A;EBI3
Microglia,1,prerank,Positive Regulation Of Lymphocyte Differentiation (GO:0045621),-0.8708169428531098,-1.815064703440301,0.0,0.0141658096407126,0.517,7/9,10.12%,SYK;NCKAP1L;INPP5D;BTK;RHOH;AXL;MMP14
Microglia,1,prerank,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),-0.8661145012855791,-1.7504653424983732,0.0032467532467532,0.0292490662204987,0.814,7/8,11.59%,LYN;CMKLR1;FCER1G;C3AR1;FPR1;FPR3;LILRA2
Microglia,1,prerank,Ribosomal Large Subunit Assembly (GO:0000027),-0.8606479176955475,-1.788777199897085,0.0033783783783783,0.0196574051700666,0.654,6/9,9.19%,RPL11;RPL23A;RPL10;RPL6;RPL5;RPLP0
Microglia,1,prerank,Toll-Like Receptor Signaling Pathway (GO:0002224),-0.8557012366907222,-2.1282423219670497,0.0,0.000119877946283,0.002,13/16,11.94%,TLR2;TLR1;IRAK3;LY96;TLR5;BTK;TLR6;TLR10;TLR7;PLCG2;TLR4;MAPKAPK3;TLR3
Microglia,1,prerank,Neutrophil Activation (GO:0042119),-0.8554058183590678,-1.7552167388201043,0.0068259385665529,0.0276708560473691,0.796,5/8,11.59%,SYK;TYROBP;PREX1;FCER1G;LILRA2
Microglia,1,prerank,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),-0.8485227037627341,-1.8017304992042449,0.0039682539682539,0.0169940611350089,0.587,6/10,6.41%,RPL37;RPS20;RPL11;RPL17;RPS15;RPL5
Microglia,1,prerank,Positive Regulation Of Natural Killer Cell Activation (GO:0032816),-0.8467298704368558,-1.7301759066471116,0.0033783783783783,0.0337348836014421,0.877,5/8,8.29%,IL18;TYROBP;FCGR3A;HLA-E;AXL
Microglia,1,prerank,MHC Class II Protein Complex Assembly (GO:0002399),-0.8414836685735375,-1.7282387259611462,0.0098039215686274,0.0337281596781731,0.885,8/8,15.99%,HLA-DPA1;HLA-DRA;HLA-DMB;HLA-DRB1;HLA-DRB5;HLA-DQA1;HLA-DOA;HLA-DQA2
Microglia,1,prerank,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),-0.8414836685735375,-1.7282387259611462,0.0098039215686274,0.0337281596781731,0.885,8/8,15.99%,HLA-DPA1;HLA-DRA;HLA-DMB;HLA-DRB1;HLA-DRB5;HLA-DQA1;HLA-DOA;HLA-DQA2
Microglia,1,prerank,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),-0.8414836685735375,-1.7282387259611462,0.0098039215686274,0.0337281596781731,0.885,8/8,15.99%,HLA-DPA1;HLA-DRA;HLA-DMB;HLA-DRB1;HLA-DRB5;HLA-DQA1;HLA-DOA;HLA-DQA2
Microglia,1,prerank,Myeloid Cell Activation Involved In Immune Response (GO:0002275),-0.8406731828862024,-1.7029611441472114,0.0131578947368421,0.0434327020763897,0.947,7/8,13.17%,DOCK2;SYK;TYROBP;FCER1G;PLCG2;LILRA2;PYCARD
Microglia,1,prerank,Ribosomal Large Subunit Biogenesis (GO:0042273),-0.8369558272726978,-1.992560499626097,0.0,0.0016411861693509,0.042,9/14,9.34%,RPL11;RPL23A;RPL26;RPL10;RPL6;RPL5;RPL14;RPLP0;RPL7
Microglia,1,prerank,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),-0.8352419652752124,-1.9241015934766912,0.0,0.004195728119906,0.139,13/13,16.69%,HLA-DPA1;HLA-DRA;HLA-DMB;HLA-DRB1;FCER1G;HLA-E;HLA-DRB5;HLA-A;HLA-DQA1;IFI30;HLA-DOA;HLA-DQA2;FCGR2B
Microglia,1,prerank,ncRNA Processing (GO:0034470),-0.8351085420530965,-2.2645449685940005,0.0,0.0,0.0,15/20,10.23%,RPS24;RPS27;RPS6;RPL11;RPS25;RPS19;RPL26;RPS17;RPL27;RPS16;RPS15;RPL5;RPL14;RPL7;RPS7
Microglia,1,prerank,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),-0.83493353028065,-1.8779590161883215,0.0,0.0067539929880474,0.258,11/11,16.69%,HLA-DPA1;HLA-DRA;HLA-DMB;HLA-DRB1;FCER1G;HLA-DRB5;HLA-DQA1;IFI30;HLA-DOA;HLA-DQA2;FCGR2B
Microglia,1,prerank,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),-0.83493353028065,-1.8779590161883215,0.0,0.0067539929880474,0.258,11/11,16.69%,HLA-DPA1;HLA-DRA;HLA-DMB;HLA-DRB1;FCER1G;HLA-DRB5;HLA-DQA1;IFI30;HLA-DOA;HLA-DQA2;FCGR2B
Microglia,1,prerank,Pattern Recognition Receptor Signaling Pathway (GO:0002221),-0.8345209540702228,-2.2042911927560684,0.0,8.324857380765914e-05,0.001,16/21,13.17%,TLR2;ALPK1;TLR1;LY96;TLR5;CD14;TLR6;TLR10;TLR7;CASP1;PLCG2;TLR4;MAPKAPK3;NOD2;TLR3;PYCARD
Microglia,1,prerank,Positive Regulation Of Viral Life Cycle (GO:1903902),-0.8337749319596701,-1.7053806620147969,0.009009009009009,0.0427767593474793,0.942,5/8,5.73%,TRIM38;CD74;HLA-DRB1;LGALS9;CD4
Microglia,1,prerank,Negative Regulation Of Interleukin-10 Production (GO:0032693),-0.8334196595410177,-1.7358025004298254,0.0104166666666666,0.0327256089964608,0.858,4/8,8.22%,TYROBP;LILRB1;VSIR;LILRB4
Microglia,1,prerank,Cytoplasmic Translation (GO:0002181),-0.8332195034757148,-2.919879157752512,0.0,0.0,0.0,66/81,12.47%,RPS24;RPS11;RPS27;RPL27A;RPLP2;RPS6;RPL37A;RPL39;RPL19;RPL37;RPS20;RPL11;RPS23;RPS25;RPS18;RPL12;RPLP1;RPL23A;RPS27A;RPS19;RPL26;RPL13A;RPL32;RPS8;RPL31;RPL13;RPL35;RPS4X;RPS3;RPL17;UBA52;RPL10;RPL28;RPS2;RPS17;RPL27;RPS16;RPL30;RPL18A;RPL41;RPL38;FAU;RPL6;RPL8;RPS9;RPS15;RPL29;RPL5;RPS15A;RPL22;RPL24;RPS3A;RPS13;RPS14;RPL14;RPL36;RPL36AL;RPL10A;RPLP0;RPL7;RPL9;RPS7;RPL3;RPL21;RPL4;RPS28
Microglia,1,prerank,rRNA Metabolic Process (GO:0016072),-0.8330932912743251,-2.418052155965312,0.0,0.0,0.0,19/24,12.47%,RPS24;RPS27;RPS6;RPL11;RPS25;ZFP36L1;RPS19;RPL26;RPS17;RPL27;RPS16;RPS15;RPL5;RPL14;RPL7;SLFN12;RPS7;SLFN13;RPS28
Microglia,1,prerank,Positive Regulation Of Interleukin-10 Production (GO:0032733),-0.8296953525319246,-1.8261845805371792,0.0,0.0127092822679692,0.458,7/12,13.17%,SYK;CLEC7A;LGALS9;PLCG2;TLR4;NOD2;PYCARD
Microglia,1,prerank,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),-0.8277016519637812,-1.8326579730613068,0.0034364261168384,0.0122797052117843,0.429,9/10,15.99%,HLA-DPA1;HLA-DRA;HLA-DMB;HLA-DRB1;HLA-DRB5;HLA-DQA1;HLA-DOA;GAPT;HLA-DQA2
Microglia,1,prerank,Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),-0.826714931893055,-1.7676736979637937,0.0142857142857142,0.0246869861600531,0.748,6/9,14.13%,HLA-DRA;HLA-DRB1;VSIR;LILRB4;BCL6;LILRB2
Microglia,1,prerank,Negative Regulation Of Type II Interferon Production (GO:0032689),-0.8259711625122979,-1.9528982044751977,0.0,0.0026299753521276,0.079,7/12,9.69%,LAPTM5;HLA-DRB1;LGALS9;LILRB1;VSIR;LILRB4;TLR4
Microglia,1,prerank,Regulation Of Interleukin-10 Production (GO:0032653),-0.8212416318515989,-2.112623075530423,0.0,0.0001070338806098,0.002,12/20,13.17%,SYK;CLEC7A;TYROBP;HLA-DRB1;LGALS9;LILRB1;VSIR;PLCG2;LILRB4;TLR4;NOD2;PYCARD
Microglia,1,prerank,Negative Regulation Of Innate Immune Response (GO:0045824),-0.8171009132399933,-1.891769931676021,0.0,0.0058555766069018,0.214,8/11,13.05%,IRAK3;RPS19;IFI16;VSIG4;NLRC5;TNFAIP3;AURKB;SLAMF8
Microglia,1,prerank,Immunoglobulin Mediated Immune Response (GO:0016064),-0.8170777525275733,-2.014424435402355,0.0,0.0012149791853009,0.028,15/16,16.69%,HLA-DPA1;HLA-DRA;CD74;HLA-DMB;HLA-DRB1;FCER1G;IL21R;HLA-DRB5;HLA-DQA1;CSF2RB;HLA-DOA;GAPT;HLA-DQA2;TLR8;FCGR2B
Microglia,1,prerank,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),-0.8141354858425028,-1.8175621882118955,0.0041322314049586,0.0140571163200933,0.509,6/11,11.74%,LYN;IL18;HCK;PLCG2;TLR4;IL1B
Microglia,1,prerank,Negative Regulation Of Interleukin-2 Production (GO:0032703),-0.8133934764815777,-1.913712442948249,0.0,0.0044695872213284,0.155,7/12,9.29%,PTPRC;VSIG4;LAPTM5;ZFP36;LILRB4;TNFAIP3;NAV3
Microglia,1,prerank,T Cell Activation Involved In Immune Response (GO:0002286),-0.8124133794589856,-1.7497254226321763,0.0111940298507462,0.0291560290781224,0.815,6/10,7.76%,SLC11A1;LCP1;CD74;FCER1G;LILRB1;ITGAL
Microglia,1,prerank,Negative Regulation Of Response To Biotic Stimulus (GO:0002832),-0.8112803037234343,-1.7324761046873696,0.0033333333333333,0.0329405994635478,0.874,7/9,17.14%,IRAK3;IFI16;TNFAIP3;CARD16;LILRA2;AURKB;TRIM21
Microglia,1,prerank,Negative Regulation Of Immune Response (GO:0050777),-0.8097622552707654,-2.16400517571589,0.0,6.515105776251585e-05,0.001,14/21,12.70%,SYK;SAMSN1;LYN;IRAK3;IFI16;RHBDF2;HCK;HLA-DRB1;LILRB1;CD300A;TREM2;TNFAIP3;FGR;AURKB
Microglia,1,prerank,Ribosomal Small Subunit Biogenesis (GO:0042274),-0.8078641883872977,-2.189155143636311,0.0,7.492371642689322e-05,0.001,17/25,7.50%,RPS24;RPS11;RPS27;RPS6;RPS23;RPS25;RPS19;RPS8;RPS4X;RPS17;RPS16;RPS9;RPS15;RPS15A;RPS3A;RPS13;RPS14
Microglia,1,prerank,Cellular Response To Osmotic Stress (GO:0071470),-0.8064535179555561,-1.6914464558891056,0.0069444444444444,0.0483698698697148,0.966,5/9,13.17%,ZFP36L1;RCSD1;YBX3;CASP1;PYCARD
Microglia,1,prerank,Ribosome Assembly (GO:0042255),-0.8059085022242852,-1.9474418719391493,0.0,0.0028770707107926,0.088,11/15,12.47%,RPS27;RPL11;RPL23A;RPS19;RPL10;RPL6;RPS15;RPL5;RPS14;RPLP0;RPS28
